Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/15  21:00:00,60.8991339325,12.7184294908,13.6477339366,0.0,4.12243109448,15.9888894789,44.2688068264,41.2770764085,2.97173041782,0.02
 07/15  22:00:00,78.6027317971,21.8617575426,21.7400367896,0.0,4.12243109448,15.9888894789,85.2685064841,82.2767760663,2.97173041782,0.02
 07/15  23:00:00,59.4211799843,12.9254244873,11.7565136913,0.0,4.12243109448,15.9888894789,50.8521279874,47.8603975696,2.97173041782,0.02
 07/15  24:00:00,74.455343069,20.3606915707,18.8233347191,0.0,4.12243109448,15.9888894789,86.9343796704,83.9426492526,2.97173041782,0.02
 07/16  01:00:00,55.2856398695,11.9768773945,10.5646310277,0.0,2.06121554724,15.9888894789,50.672874688,47.6811442702,2.97173041782,0.02
 07/16  02:00:00,71.7811531818,20.3606915707,18.127361818,0.0,2.06121554724,15.9888894789,85.4171388546,82.4254084367,2.97173041782,0.02
 07/16  03:00:00,62.5636666601,15.5699406129,13.655038826,0.0,2.06121554724,15.9888894789,65.9654118243,62.9736814065,2.97173041782,0.02
 07/16  04:00:00,77.4631276467,23.9537547891,20.278435664,0.0,2.06121554724,15.9888894789,99.1870665729,96.1953361551,2.97173041782,0.02
 07/16  05:00:00,60.6083302101,20.2897366239,16.1681688518,0.0,2.06121554724,15.9888894789,79.252492337,76.2607619192,2.97173041782,0.02
 07/16  06:00:00,65.1664989357,23.9537547891,22.0503415758,0.0,2.06121554724,15.9888894789,98.2417104562,95.2499800384,2.97173041782,0.02
 07/16  07:00:00,59.6183529335,19.2568982307,20.6866555009,0.0,2.06121554724,15.9888894789,77.5030607115,74.5113302937,2.97173041782,0.02
 07/16  08:00:00,110.09849089,26.1133259749,36.632234622,0.0,4.12243109448,41.7362269337,90.9582148266,85.9853307969,4.9528840297,0.02
 07/16  09:00:00,102.258018996,20.9469974196,33.1921516318,0.0,4.12243109448,41.7362269337,80.7966562366,67.2419653808,4.9528840297,8.60180682609
 07/16  10:00:00,117.139126671,26.3011147737,43.5307084976,0.0,4.12243109448,41.7362269337,87.9061155045,82.9332314748,4.9528840297,0.02
 07/16  11:00:00,103.736390808,20.571419822,35.3830234236,0.0,4.12243109448,41.7362269337,71.0963907435,66.1235067139,4.9528840297,0.02
 07/16  12:00:00,121.204042638,26.0194315756,48.0088655157,0.0,4.12243109448,41.7362269337,86.6468599174,81.6739758878,4.9528840297,0.02
 07/16  13:00:00,109.117586884,20.6653142214,40.8295435102,0.0,4.12243109448,41.7362269337,69.7046617734,64.7317777437,4.9528840297,0.02
 07/16  14:00:00,128.4025107,26.1133259749,55.2818562379,0.0,4.12243109448,41.7362269337,85.6269386133,80.6540545836,4.9528840297,0.02
 07/16  15:00:00,113.0547014,20.7592086208,45.0230634579,0.0,4.12243109448,41.7362269337,67.8980671768,62.9251831471,4.9528840297,0.02
 07/16  16:00:00,113.60280987,26.2072203743,57.3075391142,0.0,4.12243109448,24.8785346261,83.3136895434,78.3408055137,4.9528840297,0.02
 07/16  17:00:00,82.8842426697,20.0827416274,44.0735731029,0.0,2.06121554724,15.9888894789,65.361499023,62.3697686052,2.97173041782,0.02
 07/16  18:00:00,96.2385899013,25.3429645822,52.2354817371,0.0,2.06121554724,15.9888894789,85.2586990048,82.266968587,2.97173041782,0.02
 07/16  19:00:00,70.8146651063,18.6551194389,33.6518990072,0.0,2.06121554724,15.9888894789,65.6203419279,62.6286115101,2.97173041782,0.02
 07/16  20:00:00,91.6255699727,24.009236793,39.5849391053,0.0,2.06121554724,15.9888894789,85.5811716283,82.5894412105,2.97173041782,0.02
 07/16  21:00:00,73.8851900077,16.5040830573,24.8292926045,0.0,2.06121554724,15.9888894789,63.0720427743,60.0803123564,2.97173041782,0.02
 07/16  22:00:00,87.0766916864,22.7320593025,31.4563954428,0.0,2.06121554724,15.9888894789,88.8250451231,85.8333147053,2.97173041782,0.02
 07/16  23:00:00,66.3300541131,14.5408354745,19.0471446946,0.0,2.06121554724,15.9888894789,54.2085607315,51.2168303136,2.97173041782,0.02
 07/16  24:00:00,76.1900818839,20.3606915707,22.5745251704,0.0,2.06121554724,15.9888894789,85.6887679635,82.6970375457,2.97173041782,0.02
 07/17  01:00:00,64.3636469369,14.0100116296,15.4077753345,0.0,4.12243109448,15.9888894789,52.8522040103,49.8604735925,2.97173041782,0.02
 07/17  02:00:00,75.3150087385,20.3606915707,19.6156997756,0.0,4.12243109448,15.9888894789,86.194720362,83.2029899441,2.97173041782,0.02
 07/17  03:00:00,59.3617064254,13.1505573869,11.3983191916,0.0,4.12243109448,15.9888894789,50.8252166837,47.8334862659,2.97173041782,0.02
 07/17  04:00:00,110.211227942,30.3407105365,27.5694115304,0.0,12.3672932834,24.9413748627,110.843077183,105.870193153,4.9528840297,0.02
 07/17  05:00:00,114.974560136,31.1211053534,31.2971085467,9.78680923003,12.3672932834,24.9413748627,177.419411887,172.446527857,4.9528840297,0.02
 07/17  06:00:00,169.192996764,31.6378739564,39.0066097993,2.33182829911,24.7345865669,70.7195625826,141.397172143,131.471404083,9.90576805939,0.02
 07/17  07:00:00,215.741675959,31.981333114,52.6315327699,0.869835073722,37.1018798503,92.3937384068,118.415066065,108.489298006,9.90576805939,0.02
 07/17  08:00:00,239.860399529,32.3812114741,64.568712249,0.608191332237,37.1018798503,104.434947198,118.764239873,100.235808363,9.90576805939,8.62266345109
 07/17  09:00:00,259.001792035,32.771147235,71.5211578805,0.365625751925,37.1018798503,116.476155989,105.324850336,95.3990822768,9.90576805939,0.02
 07/17  10:00:00,262.555751649,33.1315961698,74.9216747864,0.157942318172,37.1018798503,116.476155989,102.244719937,92.3189518772,9.90576805939,0.02
 07/17  11:00:00,265.882591582,33.4671138293,78.0687441361,0.00205763228818,37.1018798503,116.476155989,108.126123915,89.5887455315,9.90576805939,8.63161032413
 07/17  12:00:00,257.87987392,33.9790485736,81.5978788073,0.0,37.1018798503,104.434947198,96.2952635377,86.3694954783,9.90576805939,0.02
 07/17  13:00:00,273.778311635,34.4880860741,84.9455152294,0.0,37.1018798503,116.476155989,99.9548326592,81.4174530895,9.90576805939,8.63161151037
 07/17  14:00:00,277.482481896,35.0145778138,88.1234138471,0.0,37.1018798503,116.476155989,86.4000482179,76.4742801585,9.90576805939,0.02
 07/17  15:00:00,280.686850051,35.6606083886,90.6819121331,0.0,37.1018798503,116.476155989,90.3519416047,71.8176116665,9.90576805939,8.62856187883
 07/17  16:00:00,282.801083682,36.2412101148,92.216169064,0.0,37.1018798503,116.476155989,78.9256390293,68.9998709699,9.90576805939,0.02
 07/17  17:00:00,284.299558271,36.5825609754,93.3743809455,0.0,37.1018798503,116.476155989,76.5061257326,66.5803576732,9.90576805939,0.02
 07/17  18:00:00,172.998937459,30.922620555,68.9994706565,0.0,24.7345865669,47.5788473902,62.8438870147,57.871002985,4.9528840297,0.02
 07/17  19:00:00,163.272855363,30.6454133876,59.5505905737,0.0,24.7345865669,47.5788473902,67.1369814878,62.1640974581,4.9528840297,0.02
 07/17  20:00:00,147.16562857,31.1083821423,54.8406759847,0.0,12.3672932834,38.6892022431,88.6751762724,77.0963298027,2.97173041782,8.60711605184
 07/17  21:00:00,112.049754376,21.040891819,35.7946466901,0.0,12.3672932834,27.0668015668,62.107452668,59.1157222502,2.97173041782,0.02
