Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/31  19:00:00,369.867314154,36.6195649414,81.6327386805,0.0,102.647051061,80.1663183927,453.296235838,152.239481148,33.3212,267.73555469
 10/31  20:00:00,402.981389959,36.6195649414,89.1789593064,0.0,115.40909374,92.7192997104,493.309769098,196.227423887,33.3212,263.761145211
 10/31  21:00:00,391.445040703,36.6195649414,100.499237634,0.0,102.647051061,94.1340635361,699.794988545,283.229389154,24.9909,391.574699391
 10/31  22:00:00,301.324948476,36.6195649414,76.0719387669,0.0,77.122965704,65.871452062,577.473544704,265.609790755,16.6606,295.20315395
 10/31  23:00:00,210.097950173,36.6195649414,52.7178371579,0.0,38.286128036,48.4199368926,411.538853237,240.890450473,8.3303,162.318102763
 10/31  24:00:00,156.853739746,31.3070876974,43.9119651258,0.0,25.5240853573,30.610668775,178.682039683,44.804697439,3.33212,130.545222244
 11/01  01:00:00,143.641016811,31.3070876974,38.0274562806,0.0,19.418418834,29.3649097162,134.952872996,37.0265421605,3.33212,94.5942108357
 11/01  02:00:00,132.848362001,31.3070876974,35.1455452386,0.0,12.7620426787,28.1191506574,136.151101551,31.9015158669,3.33212,100.917465685
 11/01  03:00:00,131.22582062,31.3070876974,33.5175733482,0.0,12.7620426787,28.1191506574,132.982022146,28.7369358958,3.33212,100.91296625
 11/01  04:00:00,139.140859735,31.3070876974,34.8432921677,0.0,12.7620426787,28.1191506574,160.702555823,26.7598608908,3.33212,130.610574932
 11/01  05:00:00,174.995656495,31.3070876974,43.0682257016,0.0,25.5240853573,30.610668775,260.171840589,26.0661918744,8.3303,225.775348715
 11/01  06:00:00,304.199393735,34.1846795379,71.6904667591,0.0,51.0481707146,78.1489452969,430.243691486,23.2976354903,16.6606,390.285455996
 11/01  07:00:00,380.961172938,36.6198471417,95.9542445367,0.0,64.3609230253,109.708623606,686.150391947,143.809004761,24.9909,517.350487186
 11/01  08:00:00,317.603584447,36.6195649414,84.1666494074,0.0,51.0481707146,80.7689615957,579.277905943,140.916694715,33.3212,405.040011227
 11/01  09:00:00,300.173778584,37.236283274,94.6535447127,0.0,51.0481707146,71.0224615957,481.75796689,114.646453687,66.8089,300.302613203
 11/01  10:00:00,254.855487018,37.3681089882,98.2531036887,0.0,32.1804615127,65.7244621605,402.386176209,78.4118771166,83.4695,240.504799092
 11/01  11:00:00,263.599272716,37.4336715639,106.427001168,0.0,32.1804615127,65.7244621605,314.088375373,51.9450229128,83.4695,178.67385246
 11/01  12:00:00,275.247433303,37.5513059793,118.691124348,0.0,32.1804615127,65.7244621605,299.269266085,44.2879403582,83.4695,171.511825727
 11/01  13:00:00,270.884441948,37.6569947678,123.942842842,0.0,32.1804615127,55.9779621605,294.198182212,40.9395922898,75.1392,178.119389923
