Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/09  23:00:00,62.7783338087,5.97549661407,1.40558589353,1.57098385929,25.6355707503,20.6438685092,50.4343622997,38.8578938485,0.0,11.5764684512
 11/09  24:00:00,44.3473388118,5.91591875353,0.517240897533,3.64126750203,15.0252895274,11.7056064465,45.9694068678,40.1968247655,0.0,5.77258210228
 11/10  01:00:00,40.3465089332,5.92347066122,0.255633614057,4.92032513653,11.6412384099,10.0650221343,46.8447224589,41.0784579143,0.0,5.76626454462
 11/10  02:00:00,40.1098972331,5.95906995724,0.102637526908,6.36189665959,10.0992000411,10.047477231,47.4182234613,41.6584517507,0.0,5.75977171058
 11/10  03:00:00,39.1989214821,5.988308335,0.0501847039249,7.33369645598,8.25718729233,10.0299323277,41.5343599775,41.5143599775,0.0,0.02
 11/10  04:00:00,39.7480226512,6.00707268359,0.0360227772462,7.87819352838,8.25718729233,10.0299323277,46.8278440861,41.0681460764,0.0,5.75969800974
 11/10  05:00:00,41.6787656185,6.01865562625,0.0316588469545,8.1950173182,8.25718729233,11.6354268332,46.1722587608,40.4067997366,0.0,5.76545902422
 11/10  06:00:00,48.9688132137,6.00748194661,0.0317737614595,7.91618374572,12.1011305571,15.3678112995,44.2931223223,38.5075071223,0.0,5.7856152
 11/10  07:00:00,71.7338726777,5.99601058195,1.04634377175,3.91740359288,19.7275818095,37.2640762949,53.4620625377,36.0509663597,0.0,17.411096178
 11/10  08:00:00,86.1337629284,6.15037293732,2.71146898327,1.66131776822,24.3117294858,51.2795993405,49.3053345825,31.8147573653,0.0,17.4905772171
 11/10  09:00:00,75.2003018005,6.01180171633,1.9317266004,2.92170433808,23.6694662846,40.6342015617,51.0913817622,21.6273011289,0.0,29.4640806334
 11/10  10:00:00,72.2430971622,6.05713419322,4.50595454914,2.3525384956,23.6694662846,35.6302164847,63.2954075323,15.9092353291,18.025,29.3611722032
 11/10  11:00:00,54.682592406,6.03708541234,4.66038402336,2.25452679236,18.7433767983,22.9618409725,53.4264523689,11.9600071375,18.025,23.4414452314
 11/10  12:00:00,54.1492359762,6.04078862105,4.91879383354,1.46146657092,18.7433767983,22.9618409725,50.2051331346,8.79177894034,18.025,23.3883541942
 11/10  13:00:00,53.5945612137,6.03443193229,5.08672121607,0.701773958924,18.5889407304,23.1597249699,48.4106390924,7.00634248131,18.025,23.3792966111
 11/10  14:00:00,53.237792378,6.00657491277,4.97716501434,0.235912605187,18.7433767983,23.2517909448,40.8332611796,2.74679987662,18.025,20.061461303
 11/10  15:00:00,52.8940749497,5.96566038988,4.76450100987,0.145778239907,18.7433767983,23.2517909448,41.6757058511,2.78804122518,18.025,20.8626646259
 11/10  16:00:00,52.2082663981,5.92577471961,4.44839651542,0.105910416213,18.7433767983,22.9618409725,47.0965553247,5.68639861991,18.025,23.3851567048
 11/10  17:00:00,61.3223314131,5.90487572683,3.50351395699,0.0824242115682,18.7433767983,27.431320555,31.0459918272,7.25488545835,18.025,5.76610636886
 11/10  18:00:00,74.2471368682,5.99939821793,2.34368645971,0.000124271087005,17.6635504202,40.6971502883,14.9845488765,9.20557042824,0.0,5.77897844828
 11/10  19:00:00,81.4445250661,6.08621931297,2.9491448904,0.0,27.5259009287,37.3340067412,25.6713099122,14.0695658195,0.0,11.6017440927
 11/10  20:00:00,84.2309750588,6.15660151615,3.34015692281,0.0,33.8341110165,33.3544677425,28.1396984595,16.5765606994,0.0,11.5631377601
 11/10  21:00:00,93.350581818,6.30362264677,4.15858445234,0.0,36.5179666069,38.8247702939,31.2747980008,19.7129932905,0.0,11.5618047103
 11/10  22:00:00,88.055877076,6.34783972899,4.32740389679,0.00690372682457,32.965339924,36.8579353714,32.5415072062,20.9261677469,0.0,11.6153394593
 11/10  23:00:00,62.461157457,6.07811079259,2.51877963399,0.0379856235974,25.6355707503,20.6438685092,34.2452725483,22.6684160873,0.0,11.5768564611
 11/10  24:00:00,41.5964985451,5.89908586834,1.20927525116,0.215218557781,15.0252895274,11.7056064465,30.277227908,24.5051043865,0.0,5.77212352143
 11/11  01:00:00,37.7366715703,5.86088807979,0.901810143345,0.40756740834,12.925468867,10.100111941,31.5381069277,25.7721020017,0.0,5.76600492596
 11/11  02:00:00,37.7852921262,5.84409469966,0.746045864944,0.629950875543,12.925468867,10.100111941,32.7184762842,26.9585906643,0.0,5.75988561993
 11/11  03:00:00,33.6975161914,5.83557567646,0.501553030371,1.41422893826,8.34152022915,10.0650221343,28.355486467,28.335486467,0.0,0.02
 11/11  04:00:00,34.1665727457,5.83896580303,0.364344428395,2.0171009576,8.34152022915,10.0650221343,35.4346422545,29.6748149407,0.0,5.75982731375
 11/11  05:00:00,36.1701273354,5.84202167749,0.25651404119,2.51872922704,8.34152022915,11.6705166398,37.0028424313,31.2365815821,0.0,5.76626084923
 11/11  06:00:00,40.5924510278,5.84186960217,0.179587157435,2.85974004036,8.80141237637,15.3678112995,36.4908152326,30.718045313,0.0,5.77276991957
 11/11  07:00:00,58.6065112734,5.87676590902,0.548370812766,2.3773506944,18.5082010057,25.6353820695,35.1547852684,29.3699214854,0.0,5.78486378302
 11/11  08:00:00,69.6799537332,6.03987189229,2.03010617756,1.00273804393,19.4926561212,41.1001056674,44.046971164,26.6326804223,0.0,17.4142907416
 11/11  09:00:00,96.3343517081,6.37259364813,5.24838481693,0.34843092852,26.3286599382,57.9988325916,53.2373363565,17.6805033947,0.0,35.5568329618
 11/11  10:00:00,82.3924729988,6.2657156237,6.64093587531,0.394726668064,26.2443270014,42.8153538416,61.0587233288,13.5711398713,18.025,29.4625834575
