Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,121.712741115,3.01767203626,0.0,85.1197169024,2.68041601173,16.0824960704,10.8926604476,10.8726604476,0.02
 01/01  02:00:00,108.85009975,2.41413762901,0.0,72.8606099446,2.68041601173,16.0824960704,10.1264017672,10.1064017672,0.02
 01/01  03:00:00,134.284315584,3.01767203626,0.0,97.6912913719,2.68041601173,16.0824960704,15.0108711388,13.9078668482,1.10300429055
 01/01  04:00:00,111.076987504,2.41413762901,0.0,75.0874976984,2.68041601173,16.0824960704,10.8777356409,10.8577356409,0.02
 01/01  05:00:00,135.59159199,3.01767203626,0.0,98.998567778,2.68041601173,16.0824960704,15.2712908067,14.1682877945,1.10300301215
 01/01  06:00:00,114.282374161,2.41413762901,0.0,78.2928843557,2.68041601173,16.0824960704,11.5888514098,11.5688514098,0.02
 01/01  07:00:00,136.90096051,3.01767203626,0.0,100.307936298,2.68041601173,16.0824960704,15.9561618138,14.8531443075,1.10301750634
 01/01  08:00:00,102.607760271,2.41413762901,0.0,74.0202704658,2.68041601173,16.0824960704,11.1788843127,11.1588843127,0.02
 01/01  09:00:00,101.875183932,3.01767203626,0.0,80.0861597194,2.68041601173,16.0824960704,15.096117041,13.9931147172,1.1030023238
 01/01  10:00:00,76.3237845008,2.41413762901,0.0,55.1382946956,2.68041601173,16.0824960704,10.3562423149,10.3362423149,0.02
 01/01  11:00:00,81.8985932153,3.01767203626,0.0,60.1095690028,2.68041601173,16.0824960704,13.012137407,11.9090791547,1.10305825227
 01/01  12:00:00,61.9789737727,2.41413762901,0.0,40.7934839675,2.68041601173,16.0824960704,7.92938513706,7.90938513706,0.02
 01/01  13:00:00,68.9620611281,3.01767203626,0.0,47.1730369157,2.68041601173,16.0824960704,9.41312511765,8.31002374367,1.10310137398
 01/01  14:00:00,55.3219487345,2.41413762901,0.0,34.1364589293,2.68041601173,16.0824960704,6.33179531065,5.22844045383,1.10335485682
 01/01  15:00:00,58.660287284,3.01767203626,0.0,36.8712630715,2.68041601173,16.0824960704,5.16472826307,5.14472826307,0.02
 01/01  16:00:00,49.5877789889,2.41413762901,0.0,28.4022891837,2.68041601173,16.0824960704,4.13966582214,3.03660782379,1.10305799835
 01/01  17:00:00,83.3542450899,3.01767203626,0.0,49.2285542108,2.68041601173,16.0824960704,4.40600672918,4.38600672918,0.02
 01/01  18:00:00,80.8282853315,2.41413762901,0.0,44.8387955263,2.68041601173,16.0824960704,3.79118221446,3.77118221446,0.02
 01/01  19:00:00,101.000072279,3.01767203626,0.0,64.4070480665,2.68041601173,16.0824960704,7.14189634018,6.0388365072,1.10305983298
 01/01  20:00:00,90.1911844038,2.41413762901,0.0,54.2016945986,2.68041601173,16.0824960704,5.5731410193,5.5531410193,0.02
 01/01  21:00:00,109.968743095,3.01767203626,0.0,73.375718883,2.68041601173,16.0824960704,9.25372196001,8.1507183603,1.10300359971
 01/01  22:00:00,93.398628555,2.41413762901,0.0,57.4091387498,2.68041601173,16.0824960704,6.60259374481,6.58259374481,0.02
 01/01  23:00:00,113.42229405,3.01767203626,0.0,76.8292698371,2.68041601173,16.0824960704,10.4463425637,9.34320983967,1.10313272407
 01/01  24:00:00,95.3987444508,2.41413762901,0.0,59.4092546456,2.68041601173,16.0824960704,7.46465962335,7.44465962335,0.02
 01/02  01:00:00,117.495867087,3.01767203626,0.0,75.5420108515,2.68041601173,21.4433280938,11.0031515466,9.90009711176,1.10305443483
 01/02  02:00:00,100.037503185,2.41413762901,0.0,58.6871813565,2.68041601173,21.4433280938,7.94364583856,7.92364583856,0.02
 01/02  03:00:00,116.603345062,3.01767203626,0.0,74.6494888262,2.68041601173,21.4433280938,11.1876457082,10.0845830109,1.10306269727
 01/02  04:00:00,97.0070334991,2.41413762901,0.0,55.6567116705,2.68041601173,21.4433280938,7.54677933397,7.52677933397,0.02
 01/02  05:00:00,112.451478075,3.01767203626,0.0,70.4976218394,2.68041601173,21.4433280938,10.5148800293,9.41176330694,1.10311672238
 01/02  06:00:00,95.5667124111,2.41413762901,0.0,51.5359745707,5.36083202345,21.4433280938,8.0461515488,6.94286315034,1.10328839846
 01/02  07:00:00,319.119656436,3.62120644351,0.0,273.881849781,5.36083202345,21.4433280938,2.39241486911,2.37241486911,0.02
 01/02  08:00:00,274.473841833,3.62120644351,0.0,214.677909592,16.0824960704,32.6817896323,53.1904138645,52.0866373472,1.10377651727
 01/02  09:00:00,265.47352814,3.62120644351,0.0,143.193081004,48.2474882111,70.4033123869,36.4210543997,33.1473748816,3.27367951814
 01/02  10:00:00,235.468284419,3.62120644351,0.0,121.536408712,48.2474882111,62.0547409583,29.5113815695,27.3216313548,2.1897502147
 01/02  11:00:00,216.642790072,3.62120644351,0.0,104.637507771,48.2474882111,60.1281475517,26.3162395224,24.1263827574,2.18985676498
 01/02  12:00:00,203.743826071,3.62120644351,0.0,89.8119503641,48.2474882111,62.0547409583,23.0698752941,19.7937101252,3.2761651689
 01/02  13:00:00,200.639578246,3.62120644351,0.0,87.2520510461,48.2474882111,61.5103924513,20.0178867264,15.6539941331,4.36389259335
