Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/19  19:00:00,961.892903879,77.6181578377,580.29933741,0.0,220.879908,53.238744,13.5110065218,0.0,4.83426,8.67674652179
 10/19  20:00:00,939.482382187,76.6347863519,559.490078657,0.0,220.879908,53.238744,13.5022849612,0.0,4.83426,8.66802496118
 10/19  21:00:00,118.43787136,0.0,0.0,0.0,43.513341876,52.539744,13.502027553,0.0,4.83426,8.66776755301
 10/19  22:00:00,118.11172276,0.0,0.0,0.0,43.513341876,52.539744,13.4716723823,0.0,4.83426,8.63741238227
 10/19  23:00:00,118.985645979,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/19  24:00:00,118.075726819,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/20  01:00:00,118.046629571,0.0,0.0,0.0,43.513341876,52.539744,13.4505403942,0.0,4.83426,8.61628039417
 10/20  02:00:00,118.024891946,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/20  03:00:00,118.018140547,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/20  04:00:00,120.378536609,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/20  05:00:00,120.009555816,0.0,0.0,0.0,43.513341876,52.539744,13.4507112698,0.0,4.83426,8.61645126983
 10/20  06:00:00,398.262675396,73.9031661989,200.722221672,0.0,43.513341876,53.238744,239.076549788,234.222289788,4.83426,0.02
 10/20  07:00:00,500.029016434,73.8897113849,134.818780615,0.0,220.879908,53.238744,246.93558492,224.600035789,4.83426,17.5012891308
 10/20  08:00:00,609.404397653,75.6776926858,158.398322693,0.0,220.879908,145.652643033,175.181790313,112.521504774,36.25695,26.403335539
 10/20  09:00:00,702.226393907,76.8288570235,249.154510697,0.0,220.879908,145.652643033,120.137100296,48.3551361262,36.25695,35.5250141693
 10/20  10:00:00,920.456725019,78.2753036407,458.780050941,0.0,220.879908,151.653867033,84.136450226,0.225039850076,48.3426,35.5688103759
 10/20  11:00:00,1010.93650447,80.6802958371,545.401006996,0.0,220.879908,151.653867033,92.9564046326,0.0116333734039,48.3426,44.6021712592
 10/20  12:00:00,1045.90179515,83.8767392924,577.748060544,0.0,220.879908,151.653867033,84.1133200038,0.0,48.3426,35.7707200038
 10/20  13:00:00,1052.7656537,86.184611201,587.702787853,0.0,220.879908,145.652643033,68.9542953348,0.0110434563552,24.1713,44.7719518784
 10/20  14:00:00,1070.40550009,87.7568376578,603.266817124,0.0,220.879908,145.652643033,59.7098578291,0.0,24.1713,35.5385578291
 10/20  15:00:00,1065.91964984,88.5518213779,605.309918877,0.0,220.879908,137.835547516,49.3148904804,0.0,4.83426,44.4806304804
 10/20  16:00:00,1053.01241505,80.8663490525,605.61656165,0.0,220.879908,133.019064,31.3708795731,0.0216787878108,4.83426,26.5149407852
 10/20  17:00:00,925.730379409,76.9576161345,562.665428997,0.0,220.879908,53.238744,31.3455831727,0.0,4.83426,26.5113231727
 10/20  18:00:00,930.90324796,75.9273263305,559.946741103,0.0,220.879908,53.238744,40.2895111791,0.0,4.83426,35.4552511791
 10/20  19:00:00,934.289897624,75.4147137551,554.986231628,0.0,220.879908,53.238744,13.5113088511,0.0,4.83426,8.67704885114
 10/20  20:00:00,928.370625078,75.1679232764,549.773244757,0.0,220.879908,53.238744,13.5015638698,0.0,4.83426,8.6673038698
 10/20  21:00:00,118.095473077,0.0,0.0,0.0,43.513341876,52.539744,13.5025495812,0.0,4.83426,8.66828958118
 10/20  22:00:00,118.111431659,0.0,0.0,0.0,43.513341876,52.539744,13.4719265129,0.0,4.83426,8.63766651295
 10/20  23:00:00,118.967397577,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/20  24:00:00,118.042553835,0.0,0.0,0.0,43.513341876,52.539744,13.4505658342,0.0,4.83426,8.61630583423
 10/21  01:00:00,118.017827104,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/21  02:00:00,118.010292896,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/21  03:00:00,118.004066333,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/21  04:00:00,118.467293541,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/21  05:00:00,118.445430995,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/21  06:00:00,118.493933627,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/21  07:00:00,109.423572825,0.0,0.0,0.0,43.513341876,52.539744,13.4447045516,0.0,4.83426,8.61044455163
 10/21  08:00:00,100.480651551,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/21  09:00:00,100.514716806,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
