Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/19  01:00:00,256.348960816,34.4565000751,141.779441331,0.0,19.418418834,29.3649097162,70.7167054465,0.039489045091,3.33212,67.3450964014
 07/19  02:00:00,250.478408315,35.3154230007,142.963148122,0.0,12.7620426787,28.1191506574,76.9614147893,0.162894873187,3.33212,73.4663999161
 07/19  03:00:00,249.965247394,34.4565000751,143.331533974,0.0,12.7620426787,28.1191506574,70.8033489043,0.129989696482,3.33212,67.3412392079
 07/19  04:00:00,258.375579899,35.3154230007,144.179588254,0.0,12.7620426787,28.1191506574,97.6801748063,0.334035556886,3.33212,94.0140192494
 07/19  05:00:00,283.941987591,34.4565000751,143.057760058,0.0,25.5240853573,30.610668775,165.498228944,0.192530318266,8.3303,156.975398626
 07/19  06:00:00,369.155353942,35.3154230007,143.641416119,0.0,51.0481707146,78.1489452969,292.751368183,0.368619855006,16.6606,275.722148328
 07/19  07:00:00,406.670921725,36.4041297895,125.873635234,0.0,64.3609230253,109.708623606,408.212808926,16.5054192991,24.9909,366.716489627
 07/19  08:00:00,358.065566956,36.3584957068,119.968686198,0.0,51.0481707146,80.7689615957,321.569494756,6.32677157456,33.3212,281.921523181
 07/19  09:00:00,326.565005512,36.7578746304,116.566999484,0.0,51.0481707146,71.0224615957,282.676058387,0.0,66.8089,215.867158387
 07/19  10:00:00,279.574339558,37.0632507692,117.365333701,0.0,32.1804615127,65.7244621605,254.209469504,0.0,83.4695,170.739969504
 07/19  11:00:00,282.224193775,37.2516355159,119.162692968,0.0,32.1804615127,65.7244621605,213.72339612,0.0,83.4695,130.25389612
 07/19  12:00:00,283.593084285,37.5138664856,120.974296147,0.0,32.1804615127,65.7244621605,213.5759366,0.0,83.4695,130.1064366
 07/19  13:00:00,275.565709911,37.364562694,122.793482398,0.0,32.1804615127,55.9779621605,198.602806303,0.0,75.1392,123.463606303
 07/19  14:00:00,276.230390685,37.2593249356,123.552198938,0.0,32.1804615127,55.9779621605,196.636258265,0.0,66.8089,129.827358265
 07/19  15:00:00,276.494630941,37.5311281268,123.552198938,0.0,32.1804615127,55.9779621605,198.470289852,0.0,75.1392,123.331089852
 07/19  16:00:00,306.890163183,38.6704763147,123.552198938,0.0,32.1804615127,60.9114621605,185.960501645,0.0,91.7998,94.1607016451
 07/19  17:00:00,340.070467154,37.8827150377,122.490042347,0.0,32.1804615127,77.5397301883,190.703859645,2.26232356373,49.9818,138.459736082
 07/19  18:00:00,392.649667306,37.9263669209,121.095228128,0.0,77.122965704,86.2600435998,311.244753311,5.47955246257,49.9818,255.783400848
 07/19  19:00:00,398.688315652,38.0885202599,119.163247107,0.0,102.647051061,80.1663183927,227.879548816,6.68162552587,33.3212,187.87672329
 07/19  20:00:00,429.742589775,37.8924406706,114.004466122,0.0,115.40909374,92.7192997104,228.367594153,7.57915436152,33.3212,187.467239792
 07/19  21:00:00,407.27637836,37.4353034696,110.17442945,0.0,102.647051061,94.1340635361,310.413438219,10.1811766778,24.9909,275.241361541
 07/19  22:00:00,337.609959413,36.9867380445,107.640339928,0.0,77.122965704,65.871452062,236.468280292,10.5798509917,16.6606,209.227829301
 07/19  23:00:00,267.783899884,36.6664641845,106.952778178,0.0,38.286128036,48.4199368926,133.267343921,9.43206628805,8.3303,115.504977633
 07/19  24:00:00,265.685719475,35.3154230007,142.8949791,0.0,25.5240853573,30.610668775,91.1083174633,0.0313123485436,3.33212,87.7448851147
 07/20  01:00:00,265.255623595,34.4565000751,150.627938893,0.0,19.418418834,29.3649097162,76.8477451968,0.0593290727488,3.33212,73.456296124
 07/20  02:00:00,257.164538721,35.3154230007,149.600011483,0.0,12.7620426787,28.1191506574,70.8832811951,0.215896333559,3.33212,67.3352648615
 07/20  03:00:00,256.325124495,34.4565000751,149.647381055,0.0,12.7620426787,28.1191506574,70.8288199367,0.161514628969,3.33212,67.3351853078
 07/20  04:00:00,264.034156326,35.3154230007,149.764194846,0.0,12.7620426787,28.1191506574,97.6738436146,0.354356152728,3.33212,93.9873674619
 07/20  05:00:00,290.463662257,34.4565000751,149.5066294,0.0,25.5240853573,30.610668775,170.085856802,0.182953495763,8.3303,161.572603306
 07/20  06:00:00,373.801543696,35.3154230007,148.22002798,0.0,51.0481707146,78.1489452969,287.244264936,0.377459065818,16.6606,270.20620587
 07/20  07:00:00,401.744169714,36.5198163731,120.97703059,0.0,64.3609230253,109.708623606,407.983028904,16.6318872198,24.9909,366.360241684
 07/20  08:00:00,353.544294069,36.4361596986,116.191424398,0.0,51.0481707146,80.7689615957,320.990604585,5.960336799,33.3212,281.709067786
 07/20  09:00:00,326.777192432,37.0081504173,115.891700071,0.0,51.0481707146,71.0224615957,282.622046772,0.0,66.8089,215.813146772
 07/20  10:00:00,281.774543951,37.4389534458,119.162692968,0.0,32.1804615127,65.7244621605,254.142931856,0.0,83.4695,170.673431856
 07/20  11:00:00,284.801780646,37.9955444478,120.974296147,0.0,32.1804615127,65.7244621605,213.692071329,0.0,83.4695,130.222571329
 07/20  12:00:00,285.819133027,38.9555921743,121.731558635,0.0,32.1804615127,65.7244621605,213.554045466,0.0,83.4695,130.084545466
 07/20  13:00:00,277.325107356,39.0983780838,122.793482398,0.0,32.1804615127,55.9779621605,198.571874476,0.0,75.1392,123.432674476
