Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 12/08  15:00:00,237.387277812,29.4781746474,8.05135853032,12.8974136704,37.1018798503,116.476155989,147.495253766,128.953277017,9.90576805939,8.63620868932
 12/08  16:00:00,236.773453495,29.4995190382,7.48926835178,12.3011786957,37.1018798503,116.476155989,139.523436782,129.597668723,9.90576805939,0.02
 12/08  17:00:00,244.826485475,29.4874872004,5.96038541819,13.7679269598,37.1018798503,116.476155989,155.581942019,137.046674215,9.90576805939,8.62949974476
 12/08  18:00:00,253.97352439,29.4878536281,5.0469138238,14.8284879754,37.1018798503,116.476155989,152.229117588,142.303349529,9.90576805939,0.02
 12/08  19:00:00,156.071431155,27.7577749665,1.08215335157,0.457818679529,24.7345865669,47.5788473902,91.3130955904,86.3402115607,4.9528840297,0.02
 12/08  20:00:00,158.385017431,28.1920922775,0.0,1.54312030813,24.7345865669,47.5788473902,96.917178521,91.9442944913,4.9528840297,0.02
 12/08  21:00:00,142.808008419,28.3368647146,0.0,5.40474906775,12.3672932834,38.6892022431,114.027600581,111.035870163,2.97173041782,0.02
 12/08  22:00:00,122.584050449,23.4512629315,0.0551205935723,10.1141522953,12.3672932834,27.0668015668,98.685495763,95.6937653452,2.97173041782,0.02
 12/08  23:00:00,95.9689475069,19.4703328911,0.0374134934349,11.6068309353,4.12243109448,15.9888894789,89.4246651287,86.4329347109,2.97173041782,0.02
 12/08  24:00:00,114.524938087,24.3379161139,0.0965073489762,17.3122035484,4.12243109448,15.9888894789,119.748375024,108.174762628,2.97173041782,8.60188197819
 12/09  01:00:00,98.3598668633,19.4703328911,0.306019202341,14.9275207681,4.12243109448,15.9888894789,86.7402549005,83.7485244827,2.97173041782,0.02
 12/09  02:00:00,115.967525077,24.3379161139,1.420031621,20.5901225021,4.12243109448,15.9888894789,107.025945624,104.034215206,2.97173041782,0.02
 12/09  03:00:00,100.011531016,19.4703328911,1.38291268426,17.0407416021,4.12243109448,15.9888894789,86.7458048484,83.7540744306,2.97173041782,0.02
 12/09  04:00:00,118.170977458,24.3379161139,2.03374249557,22.9485291887,4.12243109448,15.9888894789,108.758112901,105.766382483,2.97173041782,0.02
 12/09  05:00:00,123.715759071,28.3368647146,2.16200911222,18.6150059335,4.12243109448,16.0517297156,128.254445878,125.26271546,2.97173041782,0.02
 12/09  06:00:00,130.466053772,28.7711820256,2.31886306068,24.620001265,4.12243109448,16.0517297156,129.131173991,126.139443573,2.97173041782,0.02
 12/09  07:00:00,157.990744054,29.2054993366,2.66468598729,28.2321871222,4.12243109448,39.6058045677,153.323155781,150.331425363,2.97173041782,0.02
 12/09  08:00:00,228.550785329,29.2054993366,6.70379934481,72.0195841661,12.3672932834,65.3531420225,210.28157375,205.30868972,4.9528840297,0.02
 12/09  09:00:00,213.874753556,29.2054993366,7.55427080102,60.2757190143,12.3672932834,68.2430321324,203.80301882,198.830134791,4.9528840297,0.02
 12/09  10:00:00,231.203911987,29.2057420313,8.45481175898,49.1879158413,16.4897243779,93.1370602926,188.606810671,180.662196223,7.92461444751,0.02
 12/09  11:00:00,227.782554048,29.2069379343,9.56994269846,45.3346401756,16.4897243779,93.1370602926,179.829118017,171.884503569,7.92461444751,0.02
 12/09  12:00:00,224.192016864,29.2090049056,11.0230153738,42.0764563856,16.4897243779,93.1370602926,180.744993941,164.205571073,7.92461444751,8.61480842049
 12/09  13:00:00,211.856255899,29.211570407,12.3637074453,38.8612787296,16.4897243779,83.9857416113,164.380548409,156.435933962,7.92461444751,0.02
 12/09  14:00:00,209.036811946,29.2134570676,12.8282810982,35.4751087063,16.4897243779,83.9857416113,159.352830615,151.408216168,7.92461444751,0.02
 12/09  15:00:00,208.506580675,29.2148812642,12.8345869372,34.536039438,16.4897243779,83.9857416113,158.53627711,150.591662662,7.92461444751,0.02
 12/09  16:00:00,158.944731445,29.2054993366,9.49263099835,5.16037795545,12.3672932834,70.6512738906,106.74194439,101.769060361,4.9528840297,0.02
