Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/13  13:00:00,234.611922701,29.0348081537,0.0,0.0,62.886420148,41.4019203762,388.988111549,377.315110895,10.5075,1.16550065402
 01/13  14:00:00,231.215837743,29.0348081537,0.0,0.0,62.886420148,41.4019203762,374.345012091,361.526315702,10.5075,2.3111963889
 01/13  15:00:00,227.423598589,29.0348081537,0.0,0.0,62.886420148,41.4019203762,369.74588576,358.073052161,10.5075,1.16533359902
 01/13  16:00:00,224.019286899,29.0348081537,0.0,0.0,62.886420148,41.4019203762,363.680961336,352.008353677,10.5075,1.16510765941
 01/13  17:00:00,227.440781355,29.0348081537,0.0,0.0,62.886420148,41.4019203762,370.257117839,358.584370205,10.5075,1.1652476339
 01/13  18:00:00,237.61305277,29.0348081537,0.0,0.0,62.886420148,41.4019203762,379.432931746,367.760294029,10.5075,1.16513771735
 01/13  19:00:00,237.10372916,29.0348081537,0.0,0.0,41.9242800987,36.8599292233,390.022841226,379.517679435,9.34,1.16516179124
 01/13  20:00:00,214.310351362,29.0348081537,0.0,0.0,41.9242800987,36.8599292233,398.75551123,388.250491347,9.34,1.1650198826
 01/13  21:00:00,189.716066072,29.0348081537,0.0,0.0,34.9369000822,32.3179380704,413.017593109,403.680189608,8.1725,1.16490350133
 01/13  22:00:00,134.348704001,29.0348081537,0.0,0.0,13.9747600329,18.6919646116,393.490353254,387.65564907,4.67,1.16470418437
 01/13  23:00:00,78.8699647056,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/13  24:00:00,123.611756214,8.6154843039,0.0,0.0,3.49369000822,9.08398230582,29.6083228859,26.1089944982,2.335,1.1643283877
 01/14  01:00:00,97.9252008484,16.6261030808,0.0,0.0,3.49369000822,6.81298672936,58.1641894039,56.3929394039,1.75125,0.02
 01/14  02:00:00,92.2742379342,17.2180436788,0.0,0.0,3.49369000822,6.81298672936,68.3479834461,65.4322980337,1.75125,1.16443541236
 01/14  03:00:00,88.1290338705,13.1186154043,0.0,0.0,3.49369000822,6.81298672936,57.7145089186,55.9432589186,1.75125,0.02
 01/14  04:00:00,92.7200406051,17.9298332483,0.0,0.0,3.49369000822,6.81298672936,87.2615049908,85.4902549908,1.75125,0.02
 01/14  05:00:00,99.5963868854,18.021063478,0.0,0.0,3.49369000822,6.81298672936,88.0260535654,85.1106668543,1.75125,1.1641367111
 01/14  06:00:00,95.1460895319,14.0108596257,0.0,0.0,3.49369000822,6.81298672936,71.8309564635,70.0597064635,1.75125,0.02
 01/14  07:00:00,123.679871216,29.0348081537,0.0,0.0,6.98738001645,14.1499734587,582.261241534,578.738741534,3.5025,0.02
 01/14  08:00:00,125.976324637,29.0348081537,0.0,0.0,6.98738001645,14.1499734587,528.630815502,523.96365773,3.5025,1.16465777215
 01/14  09:00:00,182.224895218,29.0348081537,0.0,0.0,20.9621400493,23.2339557645,490.453859171,483.451625348,5.8375,1.16473382291
 01/14  10:00:00,199.277572719,29.0348081537,0.0,0.0,41.9242800987,36.8599292233,447.384343091,436.879605658,9.34,1.16473743334
 01/14  11:00:00,224.015575093,29.0348081537,0.0,0.0,62.886420148,41.4019203762,411.064160752,399.39156469,10.5075,1.16509606231
 01/14  12:00:00,254.944180744,29.0348081537,0.0,0.0,62.886420148,41.4019203762,390.628264034,378.955449824,10.5075,1.1653142103
 01/14  13:00:00,234.826747414,29.0348081537,0.0,0.0,62.886420148,41.4019203762,376.612622859,364.939685379,10.5075,1.16543748011
 01/14  14:00:00,231.474644358,29.0348081537,0.0,0.0,62.886420148,41.4019203762,367.297376988,354.478801693,10.5075,2.31107529506
