Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/17  08:00:00,20.9703244701,2.19660569965,0.0277619383464,0.0,3.71167865564,13.077,16.1707882347,0.0,15.0055,1.16528823471
 06/17  09:00:00,21.5293491974,2.19660569965,0.528426728957,0.0,3.71167865564,13.077,19.0434255481,0.0,15.0055,4.03792554806
 06/17  10:00:00,27.2221522429,2.19660569965,1.18056819042,0.0,3.71167865564,18.077,36.4747833273,0.0,33.0121,3.46268332732
 06/17  11:00:00,29.3966381861,2.19660569965,2.22759614483,0.0,3.71167865564,18.077,43.9785035792,0.0,40.51485,3.46365357922
 06/17  12:00:00,29.4249694645,2.19660569965,3.04213481273,0.0,3.71167865564,18.077,40.0504140251,0.0,36.0132,4.03721402514
 06/17  13:00:00,29.4130647524,2.19660569965,3.30803172009,0.0,3.71167865564,18.077,34.9734930885,0.0,31.51155,3.46194308848
 06/17  14:00:00,24.0325669334,2.19660569965,2.91760556897,0.0,3.71167865564,13.077,24.4687643751,0.0,21.0077,3.46106437507
 06/17  15:00:00,24.2439342597,2.19660569965,3.12806205473,0.0,3.71167865564,13.077,22.3945243918,0.0,19.50715,2.8873743918
 06/17  16:00:00,24.3737885834,2.19660569965,3.33674896802,0.0,3.71167865564,13.077,25.3951095963,0.0,22.50825,2.88685959629
 06/17  17:00:00,29.8906370379,2.19660569965,3.8515155559,0.0,3.71167865564,18.077,28.397167187,0.0,25.50935,2.88781718702
 06/17  18:00:00,30.1051878768,2.19660569965,4.06804909481,0.0,3.71167865564,18.077,30.1226743739,0.0,25.50935,4.61332437387
 06/17  19:00:00,29.2453019691,2.19660569965,3.04658616665,0.0,3.71167865564,18.077,29.5486424762,0.0,25.50935,4.03929247619
 06/17  20:00:00,23.756071111,2.19660569965,1.35034191235,0.0,3.71167865564,13.077,26.5463383055,0.0,22.50825,4.03808830547
